id1,id2,entity1,entity2,word_path1,word_path2,dep_path1,dep_path2,pos_path1,pos_path2,original_sentence,ent1type,ent2type,relation,id_entities_pair
5089,5090,Manhattan,Hudson River,Manhattan/établissent,River/Hudson/proximité/établissent,nmod/conj,name/nmod/nmod/conj,PROPN/VERB,PROPN/PROPN/NOUN/VERB,"En 1922, alors qu'il a quatre ans, le futur pianiste, sa mère Barbara, sa grande sœur Marion et son petit frère Thomas s'établissent à Manhattan, au 243 West 63rd Street, à proximité de l'Hudson River .",lieu,personne,,5735
5103,5104,1937,New York,,,,,,,"En 1937, il fonde son quartet et joue dans des bars et des petits clubs à New York.",date,lieu,,5753
5156,5159,1951,Bud Powell,,,,,,,"En août 1951, la police de New York découvre de la drogue dans la voiture de Monk et de Bud Powell.",date,personne,,5847
5178,5179,1954,Monk,,,,,,,"En 1954, Monk vient pour la première fois en Europe; il joue et enregistre à Paris, où il se fait copieusement huer.",date,lieu,,5872
5181,5179,Paris,Monk,Paris/enregistre/joue/vient,Monk/vient,nmod/conj/parataxis/ROOT,nsubj/ROOT,PROPN/VERB/VERB/VERB,PROPN/VERB,"En 1954, Monk vient pour la première fois en Europe; il joue et enregistre à Paris, où il se fait copieusement huer.",commune,lieu,,5873
5188,5189,1955,Monk,,,,,,,"Au moment de signer pour le label Riverside, en 1955, Monk, reconnu par le milieu du jazz, n'est toujours pas apprécié du grand public, considérant sa musique comme peu accessible.",date,lieu,,5886
5202,5200,New York,Pannonica de Koenigswarter,York/New/clubs/jouer/autorisant/récupère,Koenigswarter/Pannonica/aide/récupère,name/nmod/nmod/acl/acl/ROOT,nmod/nmod/nmod/ROOT,PROPN/PROPN/NOUN/VERB/VERB/VERB,PROPN/PROPN/NOUN/VERB,"En 1957, grâce à l'aide de Pannonica de Koenigswarter, Monk récupère sa carte de musicien l'autorisant à jouer dans les clubs de New York.",lieu,societe,,5907
5199,5201,1957,Monk,,,,,,,"En 1957, grâce à l'aide de Pannonica de Koenigswarter, Monk récupère sa carte de musicien l'autorisant à jouer dans les clubs de New York.",date,lieu,,5908
5231,5232,1962,Monk,,,,,,,"En 1962, Monk signe chez Columbia, un des plus importants labels de l'époque.",date,lieu,,5963
5268,5271,1975,Larry Ridley,,,,,,,"Le 3 juillet 1975, Thelonious Monk joue son dernier concert accompagné de Paul Jeffrey, Larry Ridley, et de son fils.",date,personne,,6008
5344,5342,2003,Lituanie,,,,,,,"Après avoir été par deux fois Premier ministre de Lituanie pendant une courte période, il remporte l'élection présidentielle de 2003 mais est destitué l'année suivante par le Parlement pour violation de la Constitution, accusé d'être lié au grand banditisme international.",date,pays,,6107
5362,5361,2002,Vilnius,,,,,,,"En 1999, il retourne à sa vocation première en devenant président de l'aéroclub de Vilnius, dont il est désigné président d'honneur à compter de 2002.",date,lieu,,6127
5360,5361,1999,Vilnius,,,,,,,"En 1999, il retourne à sa vocation première en devenant président de l'aéroclub de Vilnius, dont il est désigné président d'honneur à compter de 2002.",date,lieu,,6128
5405,5406,22 décembre,Valdas Adamkus,décembre/parvient,Adamkus/Valdas/parvient,nmod/ROOT,name/nmod/ROOT,NOUN/VERB,PROPN/PROPN/VERB,"Candidat à l'élection présidentielle lituanienne de 2002-2003, il parvient à se classer deuxième du premier tour, le 22 décembre, avec 19,66 % des suffrages, derrière le sortant Valdas Adamkus, qui remporte 35,53 %.",date,personne,,6176
5448,5449,NTSC,États-Unis,,,,,,,"Cependant, à l'exception notable du PAL M, au Brésil, qui a les mêmes caractéristiques de balayage que le NTSC M des États-Unis , il est presque toujours associé à des formats de 625 lignes et de 25 images entrelacées par seconde .",organisation,pays,,6238
5448,5447,NTSC,Brésil,NTSC/M/associé/a/Brésil,Brésil,compound/nmod/ccomp/acl:relcl/nmod,nmod,X/NOUN/VERB/VERB/PROPN,PROPN,"Cependant, à l'exception notable du PAL M, au Brésil, qui a les mêmes caractéristiques de balayage que le NTSC M des États-Unis , il est presque toujours associé à des formats de 625 lignes et de 25 images entrelacées par seconde .",organisation,pays,,6239
5457,5458,Amérique du Sud,Australie,Sud/Amérique/pays/Europe,Australie/Europe,nmod/nmod/nmod/nmod,conj/nmod,PROPN/PROPN/NOUN/PROPN,PROPN/PROPN,"Mis au point en Allemagne par Walter Bruch  et en France par Gérard Melchior, PAL est exploité depuis les années 1960 principalement en Europe, dans certains pays d'Amérique du Sud, en Australie et dans certains pays d'Afrique.",lieu,pays,,6245
5643,5644,Empire romain,Ravenne,romain/Empire/Port,Ravenne/Port,amod/nmod/nsubj,appos/nsubj,ADJ/PROPN/PROPN,PROPN/PROPN,"Port de bonne capacité de l'Empire romain, Ravenne fut une cité de première importance au tournant de l'Antiquité et du Moyen Âge.",lieu,personne,,6442
5662,5663,Justinien I,Ravenne,I/Justinien/règne/conquise,Ravenne/conquise,nummod/nmod/nmod/ROOT,nsubjpass/ROOT,NUM/PROPN/NOUN/VERB,PROPN/VERB,"En 540, sous le règne de Justinien I, Ravenne fut conquise par le général de l'empire d'Orient Bélisaire; elle fut ensuite reconquise par les Ostrogoths avant d'être à nouveau reprise par le général de l'empire d'Orient Narsès en 552.",organisation,personne,,6474
5669,5670,Italie,Ravenne,Italie/né/contrer,"Ravenne/siège/,/contrer",nmod/acl/advcl,nsubj/acl:relcl/punct/advcl,PROPN/VERB/VERB,PROPN/NOUN/PUNCT/VERB,"C'est pour contrer le danger né de l'invasion des Lombards en Italie à partir de 568, que Ravenne devint le siège de l'exarchat byzantin d'Italie, par décision de l'empereur Maurice .",pays,personne,http://www.wikidata.org/prop/direct/P17,6485
5672,5670,Italie,Ravenne,Italie/né/contrer,"Ravenne/siège/,/contrer",nmod/acl/advcl,nsubj/acl:relcl/punct/advcl,PROPN/VERB/VERB,PROPN/NOUN/PUNCT/VERB,"C'est pour contrer le danger né de l'invasion des Lombards en Italie à partir de 568, que Ravenne devint le siège de l'exarchat byzantin d'Italie, par décision de l'empereur Maurice .",pays,personne,,6488
5769,5770,Bagnacavallo,Bertinoro,Bagnacavallo/Alfonsine,Bertinoro/Alfonsine,conj/ROOT,conj/ROOT,PROPN/PROPN,PROPN/PROPN,"Alfonsine, Argenta , Bagnacavallo, Bertinoro , Cervia, Césène , Comacchio , Forlì , Russi Jumelages.",lieu,personne,,6658
6125,6124,Savoie,massif des Bauges,Savoie/départements/communes,Bauges/massif/communes,nmod/nmod/nmod,nmod/nmod/nmod,PROPN/NOUN/NOUN,PROPN/NOUN/NOUN,"L'aire d'appellation couvre, partiellement ou totalement, des communes du massif des Bauges dans les départements de la Savoie et de la Haute-Savoie.",departement,lieu,,7003
6126,6124,Haute-Savoie,massif des Bauges,Savoie/départements/communes,Bauges/massif/communes,nmod/nmod/nmod,nmod/nmod/nmod,PROPN/NOUN/NOUN,PROPN/NOUN/NOUN,"L'aire d'appellation couvre, partiellement ou totalement, des communes du massif des Bauges dans les départements de la Savoie et de la Haute-Savoie.",departement,lieu,,7004
6128,6130,Haute-Savoie,Chapelle-Sainte-Maurice,,,,,,,"Liste des communes du département de Haute-Savoie: Allèves, Chapelle-Sainte-Maurice , Chevaline, Cons-Sainte-Colombe, Cusy, Doussard, Duingt, Entrevernes, Faverges, Giez, Gruffy, Lathuile, Leschaux, Marlens, Quintal, Saint-Eustache, Saint-Jorioz, Seythenex, Viuz-la-Chiésaz.",departement,personne,http://www.wikidata.org/prop/direct/P131,7042
6164,6165,Montcel,Motte-en-Bauges,,,,,,,"Liste des communes du département de la Savoie: Aillon-le-Jeune Aillon-le-Vieux, Allondaz, Arith, Bellecombe-en-Bauges, Châtelard , Clery, Compote , Curienne, Déserts , Doucy-en-Bauges, École, Jarsy, Lescheraines, Marthod, Mercury, Montailleur, Montcel , Motte-en-Bauges , Noyer , Pallud, Plancherine, Pugny-Chatenod, Puygros, Saint-François-de-Sales, Saint-Jean-d'Arvey, Saint-Jean-de-la-Porte, Saint-Offenge-Dessus, Saint-Offenge-Dessous, Saint-Pierre-d'Albigny, Sainte-Reine, Thénésol, Thoiry, Thuile , Trévignin, Verrens-Arvey.",commune,lieu,,7079
6251,6254,Thônes,2007,,,,,,,"C'est une fête tournante car chaque année, le lieu de la manifestation change: Beaufort-sur-Doron en 2005, Thônes en 2006, Yenne en 2007, Semnoz près d'Annecy en 2008, Abondance en 2009, Minzier en 2010, La Chambre en 2011, Bellevaux en 2012 et Reblochon en 2013, Aillon-le-Jeune en 2015.",commune,date,,7245
6288,6290,1913,Harry Brearley,,,,,,,"La ville fut le berceau de nombreuses innovations techniques dans le domaine de la sidérurgie, notamment en 1740, la fabrication de l'acier au creuset inventée par l'horloger Benjamin Huntsman, et en 1913 l'invention de la formule de l'acier inoxydable par Harry Brearley, ingénieur de la manufacture d'armes Brown-Firth Steels.",date,personne,,7275
6336,6334,Sheffield,Élisabeth d'Angleterre,Sheffield/château/prisonnière,Angleterre/Élisabeth/accusée/Marie/prisonnière,nmod/nmod/ROOT,nmod/nmod/acl/nsubjpass/ROOT,PROPN/NOUN/NOUN,PROPN/PROPN/VERB/PROPN/NOUN,"Entre 1570 et 1584, Marie Stuart, accusée de complot par Élisabeth d'Angleterre, fut retenue prisonnière au château de Sheffield et au manoir de Sheffield.",lieu,personne,,7333
6336,6333,Sheffield,Marie Stuart,Sheffield/château/prisonnière,Stuart/Marie/prisonnière,nmod/nmod/ROOT,name/nsubjpass/ROOT,PROPN/NOUN/NOUN,PROPN/PROPN/NOUN,"Entre 1570 et 1584, Marie Stuart, accusée de complot par Élisabeth d'Angleterre, fut retenue prisonnière au château de Sheffield et au manoir de Sheffield.",lieu,personne,,7337
6404,6405,1974,Sheffield,,,,,,,"Les limites de ville actuelle ont été fixées en 1974 , lorsque l'ancienne cité de Sheffield a fusionné avec le district urbain de Stocksbridge et de deux paroisses du district rural de Wortley.",date,lieu,,7404
6412,6410,2005,Sheffield,,,,,,,"Environ un tiers de Sheffield se trouve dans le Parc national de Peak District , Sheffield souvent se vante d'être la ville la plus verte d'Europe, une revendication qui a été renforcée quand elle a remporté en 2005 le prix de l'.",date,lieu,,7410
6445,6446,1600,Sheffield,,,,,,,"Dès le, Sheffield était connu pour ses couteaux, et à partir de 1600 Sheffield est devenu le centre de la production coutelière de l'Angleterre, créant une croissance sans précédents, la construction d'usines et la création de banlieues de riches industriels  et de quartiers de maisons en terrasse d'ouvriers.",date,societe,,7445
6445,6444,1600,Sheffield,,,,,,,"Dès le, Sheffield était connu pour ses couteaux, et à partir de 1600 Sheffield est devenu le centre de la production coutelière de l'Angleterre, créant une croissance sans précédents, la construction d'usines et la création de banlieues de riches industriels  et de quartiers de maisons en terrasse d'ouvriers.",date,lieu,,7446
6483,6484,Londres,Manchester,Londres/reliée,Manchester/reliée,nmod/ROOT,nmod/ROOT,PROPN/VERB,PROPN/VERB,"En 1870, Sheffield est reliée à Londres et dix ans plus tard à Manchester .",lieu,personne,,7495
6485,6486,Sheffield,Manchester,Sheffield/relie,Manchester/relie,dobj/ROOT,nmod/ROOT,PROPN/VERB,PROPN/VERB,"La première ""Grande Ligne"" relie Sheffield à Manchester par Woodhead.",lieu,personne,,7502
6599,6601,2015,Genting Highlands,,,,,,,"En 2015, le ""First World Hotel & Plaza"", situé dans la station de montagne de Genting Highlands en Malaisie, semble avoir pris la première place grâce à une extension portant sa capacité initiale de, en 2013, à, lui permettant ainsi de prétendre d'entrer dans le livre Guinness des records.",date,personne,,7614
6613,6614,New York,New York Public Library,York/New/Library,Library,name/nmod/nsubj,nsubj,PROPN/PROPN/PROPN,PROPN,"Le ""Library Hotel"" de New York, situé à proximité de la New York Public Library, est un hôtel créé en 2001, de, réparties sur dix étages de six chambres chacun, et possède la caractéristique unique d'avoir été aménagé selon la classification décimale de Dewey.",lieu,societe,,7628
6617,6618,Nax,Suisse,Nax/installé,Suisse/installé,nmod/acl,nmod/acl,PROPN/VERB,PROPN/VERB,"Ainsi le ""Maya Boutique Hôtel"", installé à Nax en Suisse et inauguré en 2012, est un écolodge construit en bottes de paille.",lieu,pays,,7635
6632,6633,Suisse,Zermatt,Suisse,Zermatt/Suisse,conj,nmod/conj,PROPN,PROPN/PROPN,"Les hôtels de glace se sont ainsi développés en Laponie suédoise pour l'hôtel de glace de Jukkasjärvi  et finlandaise pour le ""Igloo Village Kakslauttanen"", en iglous de verre ouvert toute l'année, au Canada, avec l'""Hôtel de Glace"", créé en 2001, un hôtel reconstruit tous les ans et qui déménage en 2016 au Village vacances Valcartier, au nord de la ville de Québec, mais aussi en Suisse à Zermatt où un village d'iglous s'est établi à d'altitude.",pays,personne,http://www.wikidata.org/prop/direct/P17,7642
6629,6630,2016,Village vacances Valcartier,,,,,,,"Les hôtels de glace se sont ainsi développés en Laponie suédoise pour l'hôtel de glace de Jukkasjärvi  et finlandaise pour le ""Igloo Village Kakslauttanen"", en iglous de verre ouvert toute l'année, au Canada, avec l'""Hôtel de Glace"", créé en 2001, un hôtel reconstruit tous les ans et qui déménage en 2016 au Village vacances Valcartier, au nord de la ville de Québec, mais aussi en Suisse à Zermatt où un village d'iglous s'est établi à d'altitude.",date,organisation,,7645
6630,6632,Village vacances Valcartier,Suisse,Valcartier/vacances/Village/déménage/Hôtel,Suisse/Hôtel,appos/appos/nmod/conj/nmod,conj/nmod,PROPN/NOUN/NOUN/VERB/PROPN,PROPN/PROPN,"Les hôtels de glace se sont ainsi développés en Laponie suédoise pour l'hôtel de glace de Jukkasjärvi  et finlandaise pour le ""Igloo Village Kakslauttanen"", en iglous de verre ouvert toute l'année, au Canada, avec l'""Hôtel de Glace"", créé en 2001, un hôtel reconstruit tous les ans et qui déménage en 2016 au Village vacances Valcartier, au nord de la ville de Québec, mais aussi en Suisse à Zermatt où un village d'iglous s'est établi à d'altitude.",organisation,pays,,7655
6628,6630,2001,Village vacances Valcartier,,,,,,,"Les hôtels de glace se sont ainsi développés en Laponie suédoise pour l'hôtel de glace de Jukkasjärvi  et finlandaise pour le ""Igloo Village Kakslauttanen"", en iglous de verre ouvert toute l'année, au Canada, avec l'""Hôtel de Glace"", créé en 2001, un hôtel reconstruit tous les ans et qui déménage en 2016 au Village vacances Valcartier, au nord de la ville de Québec, mais aussi en Suisse à Zermatt où un village d'iglous s'est établi à d'altitude.",date,organisation,,7657
6630,6633,Village vacances Valcartier,Zermatt,Valcartier/vacances/Village/déménage/Hôtel,Zermatt/Suisse/Hôtel,appos/appos/nmod/conj/nmod,nmod/conj/nmod,PROPN/NOUN/NOUN/VERB/PROPN,PROPN/PROPN/PROPN,"Les hôtels de glace se sont ainsi développés en Laponie suédoise pour l'hôtel de glace de Jukkasjärvi  et finlandaise pour le ""Igloo Village Kakslauttanen"", en iglous de verre ouvert toute l'année, au Canada, avec l'""Hôtel de Glace"", créé en 2001, un hôtel reconstruit tous les ans et qui déménage en 2016 au Village vacances Valcartier, au nord de la ville de Québec, mais aussi en Suisse à Zermatt où un village d'iglous s'est établi à d'altitude.",organisation,personne,,7665
6629,6632,2016,Suisse,,,,,,,"Les hôtels de glace se sont ainsi développés en Laponie suédoise pour l'hôtel de glace de Jukkasjärvi  et finlandaise pour le ""Igloo Village Kakslauttanen"", en iglous de verre ouvert toute l'année, au Canada, avec l'""Hôtel de Glace"", créé en 2001, un hôtel reconstruit tous les ans et qui déménage en 2016 au Village vacances Valcartier, au nord de la ville de Québec, mais aussi en Suisse à Zermatt où un village d'iglous s'est établi à d'altitude.",date,pays,,7666
6638,6640,Teufen,Suisse,Teufen,Suisse/Teufen,nmod,nmod/nmod,PROPN,PROPN/PROPN,"Le Null Stern Hotel, à Teufen dans le canton d'Appenzell en Suisse, est installé dans un ancien abri antiatomique reconverti.",lieu,pays,,7681
6659,6660,Yougoslavie,Seconde Guerre mondiale,Yougoslavie/roi/passa,mondiale/Guerre/partie/passa,nmod/nsubj/ROOT,amod/nmod/nmod/ROOT,PROPN/NOUN/VERB,ADJ/PROPN/NOUN/VERB,Le roi  de Yougoslavie passa la majeure partie de la Seconde Guerre mondiale à l'hôtel Claridge's de Londres.,lieu,organisation,,7705
6662,6660,Londres,Seconde Guerre mondiale,Londres/hôtel/passa,mondiale/Guerre/partie/passa,nmod/nmod/ROOT,amod/nmod/nmod/ROOT,PROPN/NOUN/VERB,ADJ/PROPN/NOUN/VERB,Le roi  de Yougoslavie passa la majeure partie de la Seconde Guerre mondiale à l'hôtel Claridge's de Londres.,lieu,organisation,,7706
6727,6729,Paris,Léon Vaudoyer,Paris/maître,Vaudoyer/Léon/atelier/entre/maître,nmod/conj,name/nmod/nmod/conj/conj,PROPN/NOUN,PROPN/PROPN/NOUN/VERB/NOUN,"Il loge chez son oncle, maître d'hôtel à Paris, et entre en octobre 1845 dans l'atelier de Léon Vaudoyer.",commune,personne,http://www.wikidata.org/prop/direct/P20,7784
6741,6742,Marseille,1855,,,,,,,La nomination officielle d'Espérandieu comme inspecteur des travaux de la Cathédrale ne sera faite que le: c'est le début de sa brillante carrière d'architecte à Marseille où il s'installe définitivement en 1855.,commune,date,,7790
6894,6892,Jean Renoir,Lugné-Poe,,,,,,,"En 1924, il fait à la fois ses débuts au théâtre chez Lugné-Poe au théâtre de l'Œuvre, et au cinéma avec Jean Renoir dans ""La Fille de l'eau"".",personne,societe,,7976
6925,6926,1966,Géranium,,,,,,,"En 1966, dans un rôle à contre-emploi, il campe un truculent général Géranium dans le film de Philippe de Broca ""Le roi de cœur"".",date,societe,,8036
